Entry_Datetime,Future_Traded_Price,ATM,Days_to_Expiry,CE_Symbol,CE_Entry_Price,CE_Exit_Price,CE_Exit_Datetime,PE_Symbol,PE_Entry_Price,PE_Exit_Price,PE_Exit_Datetime,PnL
2019-12-04 09:20:00,31572.85,31600,1,BANKNIFTY05DEC1931600CE.NFO,113.65,136.38,2019-12-04 09:43:00,BANKNIFTY05DEC1931600PE.NFO,211.0,22.65,2019-12-04 15:10:00,165.62
2019-12-05 09:20:00,32104.1,32100,0,BANKNIFTY05DEC1932100CE.NFO,92.35,110.82,2019-12-05 11:41:00,BANKNIFTY05DEC1932100PE.NFO,165.3,198.36,2019-12-05 11:46:00,-51.53
2019-12-06 09:20:00,31849.85,31900,6,BANKNIFTY12DEC1931900CE.NFO,216.15,91.0,2019-12-06 15:10:00,BANKNIFTY12DEC1931900PE.NFO,308.35,370.02000000000004,2019-12-06 11:10:00,63.47999999999999
2019-12-09 09:20:00,31254.0,31300,3,BANKNIFTY12DEC1931300CE.NFO,200.4,240.48000000000002,2019-12-09 09:36:00,BANKNIFTY12DEC1931300PE.NFO,283.9,196.75,2019-12-09 15:10:00,47.069999999999965
2019-12-10 09:20:00,31377.9,31400,2,BANKNIFTY12DEC1931400CE.NFO,174.75,92.65,2019-12-10 15:10:00,BANKNIFTY12DEC1931400PE.NFO,251.55,301.86,2019-12-10 14:53:00,31.789999999999992
2019-12-11 09:20:00,31275.25,31300,1,BANKNIFTY12DEC1931300CE.NFO,142.15,170.58,2019-12-11 10:05:00,BANKNIFTY12DEC1931300PE.NFO,214.35,257.22,2019-12-11 14:19:00,-71.30000000000004
2019-12-12 09:20:00,31449.95,31400,0,BANKNIFTY12DEC1931400CE.NFO,98.7,118.44,2019-12-12 13:11:00,BANKNIFTY12DEC1931400PE.NFO,105.75,0.1,2019-12-12 15:10:00,85.91000000000001
2019-12-13 09:20:00,31896.7,31900,6,BANKNIFTY19DEC1931900CE.NFO,229.2,275.03999999999996,2019-12-13 10:17:00,BANKNIFTY19DEC1931900PE.NFO,260.5,185.0,2019-12-13 15:10:00,29.660000000000025
2019-12-16 09:20:00,32121.0,32100,3,BANKNIFTY19DEC1932100CE.NFO,231.45,146.1,2019-12-16 15:10:00,BANKNIFTY19DEC1932100PE.NFO,247.2,296.64,2019-12-16 09:42:00,35.91
2019-12-17 09:20:00,32074.85,32100,2,BANKNIFTY19DEC1932100CE.NFO,166.0,199.2,2019-12-17 09:37:00,BANKNIFTY19DEC1932100PE.NFO,216.8,133.35,2019-12-17 15:10:00,50.25000000000003
2019-12-18 09:20:00,32210.05,32200,1,BANKNIFTY19DEC1932200CE.NFO,143.1,139.4,2019-12-18 15:10:00,BANKNIFTY19DEC1932200PE.NFO,165.0,198.0,2019-12-18 09:32:00,-29.30000000000001
2019-12-19 09:20:00,32175.0,32200,0,BANKNIFTY19DEC1932200CE.NFO,64.9,77.88000000000001,2019-12-19 11:00:00,BANKNIFTY19DEC1932200PE.NFO,119.1,142.92,2019-12-19 09:41:00,-36.8
2019-12-20 09:20:00,32256.8,32300,6,BANKNIFTY26DEC1932300CE.NFO,207.15,248.58,2019-12-20 09:39:00,BANKNIFTY26DEC1932300PE.NFO,253.25,175.5,2019-12-20 15:10:00,36.31999999999999
2019-12-23 09:20:00,32309.5,32300,3,BANKNIFTY26DEC1932300CE.NFO,191.1,229.32,2019-12-23 09:24:00,BANKNIFTY26DEC1932300PE.NFO,179.05,131.1,2019-12-23 15:10:00,9.730000000000018
2019-12-24 09:20:00,32337.0,32300,2,BANKNIFTY26DEC1932300CE.NFO,148.8,101.75,2019-12-24 15:10:00,BANKNIFTY26DEC1932300PE.NFO,110.5,97.0,2019-12-24 15:10:00,60.55000000000001
2019-12-26 09:20:00,32254.5,32300,0,BANKNIFTY26DEC1932300CE.NFO,47.45,0.2,2019-12-26 15:10:00,BANKNIFTY26DEC1932300PE.NFO,92.6,111.11999999999999,2019-12-26 11:15:00,28.730000000000004
2019-12-27 09:20:00,32277.7,32300,6,BANKNIFTY02JAN2032300CE.NFO,137.7,165.23999999999998,2019-12-27 09:35:00,BANKNIFTY02JAN2032300PE.NFO,256.5,117.05,2019-12-27 15:10:00,111.91
2019-12-30 09:20:00,32668.95,32700,3,BANKNIFTY02JAN2032700CE.NFO,102.75,123.3,2019-12-30 09:46:00,BANKNIFTY02JAN2032700PE.NFO,261.55,313.86,2019-12-30 11:33:00,-72.86
2019-12-31 09:20:00,32400.0,32400,2,BANKNIFTY02JAN2032400CE.NFO,99.1,118.91999999999999,2019-12-31 11:53:00,BANKNIFTY02JAN2032400PE.NFO,226.7,225.3,2019-12-31 15:10:00,-18.420000000000016
2020-01-01 09:20:00,32465.0,32500,1,BANKNIFTY02JAN2032500CE.NFO,61.0,12.9,2020-01-01 15:10:00,BANKNIFTY02JAN2032500PE.NFO,224.8,269.76,2020-01-01 09:45:00,3.140000000000022
2020-01-02 09:20:00,32377.0,32400,0,BANKNIFTY02JAN2032400CE.NFO,18.8,22.560000000000002,2020-01-02 09:30:00,BANKNIFTY02JAN2032400PE.NFO,187.85,225.42,2020-01-02 09:45:00,-41.33
2020-01-03 09:20:00,32365.45,32400,6,BANKNIFTY09JAN2032400CE.NFO,170.8,103.25,2020-01-03 15:10:00,BANKNIFTY09JAN2032400PE.NFO,300.0,360.0,2020-01-03 09:45:00,7.550000000000011
2020-01-06 09:20:00,31769.2,31800,3,BANKNIFTY09JAN2031800CE.NFO,206.55,58.85,2020-01-06 15:10:00,BANKNIFTY09JAN2031800PE.NFO,312.0,374.4,2020-01-06 09:28:00,85.30000000000004
2020-01-07 09:20:00,31848.05,31800,2,BANKNIFTY09JAN2031800CE.NFO,182.45,60.1,2020-01-07 15:10:00,BANKNIFTY09JAN2031800PE.NFO,207.75,249.3,2020-01-07 10:00:00,80.79999999999998
2020-01-08 09:20:00,31064.95,31000,1,BANKNIFTY09JAN2031000CE.NFO,232.0,278.4,2020-01-08 09:28:00,BANKNIFTY09JAN2031000PE.NFO,262.05,83.75,2020-01-08 15:10:00,131.90000000000003
2020-01-09 09:20:00,31944.85,31900,0,BANKNIFTY09JAN2031900CE.NFO,101.25,121.5,2020-01-09 11:41:00,BANKNIFTY09JAN2031900PE.NFO,134.85,161.82,2020-01-09 09:22:00,-47.22
2020-01-10 09:20:00,32245.0,32300,6,BANKNIFTY16JAN2032300CE.NFO,233.7,280.44,2020-01-10 11:48:00,BANKNIFTY16JAN2032300PE.NFO,343.85,412.62,2020-01-10 09:37:00,-115.50999999999999
2020-01-13 09:20:00,32372.85,32300,3,BANKNIFTY16JAN2032300CE.NFO,269.0,191.15,2020-01-13 15:10:00,BANKNIFTY16JAN2032300PE.NFO,245.25,294.3,2020-01-13 09:47:00,28.799999999999983
2020-01-14 09:20:00,32095.05,32100,2,BANKNIFTY16JAN2032100CE.NFO,203.65,212.5,2020-01-14 15:10:00,BANKNIFTY16JAN2032100PE.NFO,252.05,177.1,2020-01-14 15:10:00,66.10000000000002
2020-01-15 09:20:00,31899.95,31900,1,BANKNIFTY16JAN2031900CE.NFO,141.0,112.0,2020-01-15 15:10:00,BANKNIFTY16JAN2031900PE.NFO,183.15,219.78,2020-01-15 09:47:00,-7.6299999999999955
2020-01-16 09:20:00,32029.05,32000,0,BANKNIFTY16JAN2032000CE.NFO,71.7,0.2,2020-01-16 15:10:00,BANKNIFTY16JAN2032000PE.NFO,99.3,119.16,2020-01-16 09:28:00,51.64
2020-01-17 09:20:00,31674.15,31700,6,BANKNIFTY23JAN2031700CE.NFO,258.8,310.56,2020-01-17 10:31:00,BANKNIFTY23JAN2031700PE.NFO,316.0,265.0,2020-01-17 15:10:00,-0.7599999999999909
2020-01-20 09:20:00,31738.1,31800,3,BANKNIFTY23JAN2031800CE.NFO,206.55,53.25,2020-01-20 15:10:00,BANKNIFTY23JAN2031800PE.NFO,294.7,353.64,2020-01-20 09:31:00,94.36000000000001
2020-01-21 09:20:00,30972.15,31000,2,BANKNIFTY23JAN2031000CE.NFO,202.95,243.54,2020-01-21 09:27:00,BANKNIFTY23JAN2031000PE.NFO,266.1,205.45,2020-01-21 15:10:00,20.06000000000003
2020-01-22 09:20:00,31165.0,31200,1,BANKNIFTY23JAN2031200CE.NFO,142.85,20.45,2020-01-22 15:10:00,BANKNIFTY23JAN2031200PE.NFO,208.6,250.32,2020-01-22 09:32:00,80.67999999999999
2020-01-23 09:20:00,30821.7,30800,0,BANKNIFTY23JAN2030800CE.NFO,78.4,94.08000000000001,2020-01-23 09:21:00,BANKNIFTY23JAN2030800PE.NFO,118.7,0.15,2020-01-23 15:10:00,102.86999999999999
2020-01-24 09:20:00,30937.05,31000,6,BANKNIFTY30JAN2031000CE.NFO,254.65,305.58000000000004,2020-01-24 09:30:00,BANKNIFTY30JAN2031000PE.NFO,314.9,123.4,2020-01-24 15:10:00,140.56999999999994
2020-01-27 09:20:00,31009.6,31100,3,BANKNIFTY30JAN2031100CE.NFO,204.8,245.76000000000002,2020-01-27 09:37:00,BANKNIFTY30JAN2031100PE.NFO,298.6,358.32000000000005,2020-01-27 14:47:00,-100.68000000000004
2020-01-28 09:20:00,30809.85,30800,2,BANKNIFTY30JAN2030800CE.NFO,241.95,290.34,2020-01-28 09:25:00,BANKNIFTY30JAN2030800PE.NFO,231.0,224.45,2020-01-28 15:10:00,-41.839999999999975
2020-01-29 09:20:00,30934.35,31000,1,BANKNIFTY30JAN2031000CE.NFO,143.35,172.01999999999998,2020-01-29 09:48:00,BANKNIFTY30JAN2031000PE.NFO,212.2,176.85,2020-01-29 15:10:00,6.680000000000007
2020-01-30 09:20:00,30732.6,30800,0,BANKNIFTY30JAN2030800CE.NFO,67.0,0.35,2020-01-30 15:10:00,BANKNIFTY30JAN2030800PE.NFO,131.2,157.44,2020-01-30 09:40:00,40.41
2020-01-31 09:20:00,30985.55,30900,6,BANKNIFTY06FEB2030900CE.NFO,499.15,464.15,2020-01-31 15:10:00,BANKNIFTY06FEB2030900PE.NFO,492.7,505.0,2020-01-31 15:10:00,22.69999999999999
2020-02-01 09:20:00,30686.9,30700,5,BANKNIFTY06FEB2030700CE.NFO,467.55,561.0600000000001,2020-02-01 10:03:00,BANKNIFTY06FEB2030700PE.NFO,544.95,653.94,2020-02-01 13:27:00,-202.50000000000006
2020-02-03 09:20:00,29919.25,29900,3,BANKNIFTY06FEB2029900CE.NFO,315.0,269.5,2020-02-03 15:10:00,BANKNIFTY06FEB2029900PE.NFO,351.8,422.16,2020-02-03 09:32:00,-24.860000000000014
2020-02-04 09:20:00,30246.55,30200,2,BANKNIFTY06FEB2030200CE.NFO,209.9,251.88,2020-02-04 10:17:00,BANKNIFTY06FEB2030200PE.NFO,211.95,39.75,2020-02-04 15:10:00,130.22
2020-02-05 09:20:00,30780.05,30700,1,BANKNIFTY06FEB2030700CE.NFO,190.95,229.14,2020-02-05 09:32:00,BANKNIFTY06FEB2030700PE.NFO,144.65,173.58,2020-02-05 12:00:00,-67.12
2020-02-06 09:20:00,31108.2,31100,0,BANKNIFTY06FEB2031100CE.NFO,115.3,138.36,2020-02-06 11:55:00,BANKNIFTY06FEB2031100PE.NFO,127.9,153.48000000000002,2020-02-06 09:29:00,-48.64000000000003
2020-02-07 09:20:00,31158.15,31200,6,BANKNIFTY13FEB2031200CE.NFO,250.4,300.48,2020-02-07 12:45:00,BANKNIFTY13FEB2031200PE.NFO,326.85,247.15,2020-02-07 15:10:00,29.620000000000005
2020-02-10 09:20:00,31121.0,31100,3,BANKNIFTY13FEB2031100CE.NFO,220.9,188.35,2020-02-10 15:10:00,BANKNIFTY13FEB2031100PE.NFO,243.25,232.0,2020-02-10 15:10:00,43.80000000000001
2020-02-11 09:20:00,31390.0,31400,2,BANKNIFTY13FEB2031400CE.NFO,155.45,186.54,2020-02-11 09:32:00,BANKNIFTY13FEB2031400PE.NFO,210.1,191.85,2020-02-11 15:10:00,-12.840000000000003
2020-02-12 09:20:00,31559.95,31600,1,BANKNIFTY13FEB2031600CE.NFO,96.55,76.7,2020-02-12 15:10:00,BANKNIFTY13FEB2031600PE.NFO,177.1,140.7,2020-02-12 15:10:00,56.25
2020-02-13 09:20:00,31452.25,31400,0,BANKNIFTY13FEB2031400CE.NFO,99.65,0.15,2020-02-13 15:10:00,BANKNIFTY13FEB2031400PE.NFO,79.45,95.34,2020-02-13 09:55:00,83.61
2020-02-14 09:20:00,31432.0,31400,6,BANKNIFTY20FEB2031400CE.NFO,248.55,78.5,2020-02-14 15:10:00,BANKNIFTY20FEB2031400PE.NFO,227.05,272.46000000000004,2020-02-14 10:44:00,124.63999999999999
2020-02-17 09:20:00,30965.0,31000,3,BANKNIFTY20FEB2031000CE.NFO,216.0,117.4,2020-02-17 15:10:00,BANKNIFTY20FEB2031000PE.NFO,256.3,307.56,2020-02-17 09:21:00,47.34
2020-02-18 09:20:00,30545.55,30600,2,BANKNIFTY20FEB2030600CE.NFO,168.75,144.0,2020-02-18 15:10:00,BANKNIFTY20FEB2030600PE.NFO,232.05,278.46000000000004,2020-02-18 10:42:00,-21.660000000000025
2020-02-26 09:20:00,30334.8,30300,1,BANKNIFTY27FEB2030300CE.NFO,199.9,239.88,2020-02-26 13:45:00,BANKNIFTY27FEB2030300PE.NFO,170.75,204.9,2020-02-26 14:36:00,-74.13
2020-02-27 09:20:00,30181.1,30200,0,BANKNIFTY27FEB2030200CE.NFO,101.0,4.25,2020-02-27 15:10:00,BANKNIFTY27FEB2030200PE.NFO,119.4,143.28,2020-02-27 09:31:00,72.87
2020-02-28 09:20:00,29630.05,29600,6,BANKNIFTY05MAR2029600CE.NFO,424.9,207.25,2020-02-28 15:10:00,BANKNIFTY05MAR2029600PE.NFO,430.85,517.02,2020-02-28 09:56:00,131.48000000000002
2020-03-02 09:20:00,29340.0,29300,3,BANKNIFTY05MAR2029300CE.NFO,420.05,179.9,2020-03-02 15:10:00,BANKNIFTY05MAR2029300PE.NFO,335.35,402.42,2020-03-02 15:00:00,173.08
2020-03-03 09:20:00,29265.6,29200,2,BANKNIFTY05MAR2029200CE.NFO,332.5,258.5,2020-03-03 15:10:00,BANKNIFTY05MAR2029200PE.NFO,271.1,325.32000000000005,2020-03-03 09:34:00,19.779999999999973
2020-03-04 09:20:00,29092.3,29100,1,BANKNIFTY05MAR2029100CE.NFO,251.15,78.85,2020-03-04 15:10:00,BANKNIFTY05MAR2029100PE.NFO,277.85,333.42,2020-03-04 09:31:00,116.73000000000002
2020-03-05 09:20:00,28776.35,28800,0,BANKNIFTY05MAR2028800CE.NFO,123.9,148.68,2020-03-05 10:46:00,BANKNIFTY05MAR2028800PE.NFO,178.5,214.2,2020-03-05 09:26:00,-60.47999999999999
2020-03-06 09:20:00,27508.05,27500,6,BANKNIFTY12MAR2027500CE.NFO,576.85,692.22,2020-03-06 10:05:00,BANKNIFTY12MAR2027500PE.NFO,577.95,358.25,2020-03-06 15:10:00,104.33000000000004
2020-03-09 09:20:00,27039.95,27000,3,BANKNIFTY12MAR2027000CE.NFO,477.4,235.0,2020-03-09 15:10:00,BANKNIFTY12MAR2027000PE.NFO,425.85,511.02000000000004,2020-03-09 09:38:00,157.22999999999996
2020-03-11 09:20:00,26700.05,26700,1,BANKNIFTY12MAR2026700CE.NFO,404.3,133.5,2020-03-11 15:10:00,BANKNIFTY12MAR2026700PE.NFO,438.3,525.96,2020-03-11 09:45:00,183.14
2020-03-12 09:20:00,25245.2,25300,0,BANKNIFTY12MAR2025300CE.NFO,,0.7,2020-03-12 15:10:00,BANKNIFTY12MAR2025300PE.NFO,311.6,373.92,2020-03-12 09:22:00,
2020-03-13 09:20:00,21474.7,21900,6,BANKNIFTY19MAR2021900CE.NFO,,2820.0,2020-03-13 15:10:00,BANKNIFTY19MAR2021900PE.NFO,442.85,531.4200000000001,2020-03-13 10:49:00,
2020-03-16 09:20:00,23691.55,23800,3,BANKNIFTY19MAR2023800CE.NFO,913.5,662.1,2020-03-16 15:10:00,BANKNIFTY19MAR2023800PE.NFO,990.0,1188.0,2020-03-16 09:34:00,53.39999999999998
2020-03-17 09:20:00,22759.9,22700,2,BANKNIFTY19MAR2022700CE.NFO,1076.25,1291.5,2020-03-17 09:39:00,BANKNIFTY19MAR2022700PE.NFO,1033.5,1220.55,2020-03-17 15:10:00,-402.29999999999995
2020-03-18 09:20:00,21991.95,22100,1,BANKNIFTY19MAR2022100CE.NFO,581.95,50.6,2020-03-18 15:10:00,BANKNIFTY19MAR2022100PE.NFO,690.7,828.84,2020-03-18 09:57:00,393.21000000000004
2020-03-19 09:20:00,18950.0,19100,0,BANKNIFTY19MAR2019100CE.NFO,486.05,583.26,2020-03-19 11:01:00,BANKNIFTY19MAR2019100PE.NFO,261.2,313.44,2020-03-19 09:30:00,-149.45
2020-03-20 09:20:00,20015.0,20000,6,BANKNIFTY26MAR2020000CE.NFO,1212.85,1455.4199999999998,2020-03-20 12:57:00,BANKNIFTY26MAR2020000PE.NFO,1200.0,1440.0,2020-03-20 09:32:00,-482.56999999999994
2020-03-23 09:20:00,18827.8,18900,3,BANKNIFTY26MAR2018900CE.NFO,1100.0,365.0,2020-03-23 15:10:00,BANKNIFTY26MAR2018900PE.NFO,1084.75,1301.7,2020-03-23 09:36:00,518.05
2020-03-24 09:20:00,17707.55,17800,2,BANKNIFTY26MAR2017800CE.NFO,1000.25,489.85,2020-03-24 15:10:00,BANKNIFTY26MAR2017800PE.NFO,1076.25,1291.5,2020-03-24 09:23:00,295.15
2020-03-25 09:20:00,17200.1,17100,1,BANKNIFTY26MAR2017100CE.NFO,1000.0,1200.0,2020-03-25 12:58:00,BANKNIFTY26MAR2017100PE.NFO,909.4,164.0,2020-03-25 15:10:00,545.4
2020-03-26 09:20:00,18423.95,18400,0,BANKNIFTY26MAR2018400CE.NFO,478.0,573.6,2020-03-26 09:24:00,BANKNIFTY26MAR2018400PE.NFO,470.4,0.6,2020-03-26 15:10:00,374.19999999999993
2020-03-27 09:20:00,20560.65,20600,6,BANKNIFTY01APR2020600CE.NFO,,723.3,2020-03-27 15:10:00,BANKNIFTY01APR2020600PE.NFO,,1703.25,2020-03-27 15:10:00,
2020-03-30 09:20:00,19308.9,19300,3,BANKNIFTY01APR2019300CE.NFO,1050.0,521.0,2020-03-30 15:10:00,BANKNIFTY01APR2019300PE.NFO,1087.3,1105.8,2020-03-30 15:10:00,510.5
2020-03-31 09:20:00,19056.6,19100,2,BANKNIFTY01APR2019100CE.NFO,563.55,399.35,2020-03-31 15:10:00,BANKNIFTY01APR2019100PE.NFO,691.4,407.5,2020-03-31 15:10:00,448.0999999999999
2020-04-01 09:20:00,18789.9,18800,1,BANKNIFTY01APR2018800CE.NFO,230.45,0.35,2020-04-01 15:10:00,BANKNIFTY01APR2018800PE.NFO,295.0,354.0,2020-04-01 09:41:00,171.1
2020-04-03 09:20:00,17520.0,17600,6,BANKNIFTY09APR2017600CE.NFO,1229.65,337.25,2020-04-03 15:10:00,BANKNIFTY09APR2017600PE.NFO,796.0,817.25,2020-04-03 15:10:00,871.1500000000001
2020-04-07 09:20:00,18124.65,18100,2,BANKNIFTY09APR2018100CE.NFO,438.95,526.74,2020-04-07 09:39:00,BANKNIFTY09APR2018100PE.NFO,468.95,180.55,2020-04-07 15:10:00,200.60999999999996
2020-04-08 09:20:00,18627.9,18600,1,BANKNIFTY09APR2018600CE.NFO,403.85,484.62,2020-04-08 09:29:00,BANKNIFTY09APR2018600PE.NFO,434.5,267.6,2020-04-08 15:10:00,86.13
2020-04-09 09:20:00,19651.0,19600,0,BANKNIFTY09APR2019600CE.NFO,373.65,308.95,2020-04-09 15:10:00,BANKNIFTY09APR2019600PE.NFO,339.35,407.22,2020-04-09 09:24:00,-3.170000000000016
2020-04-13 09:20:00,19633.0,19700,3,BANKNIFTY16APR2019700CE.NFO,612.8,459.1,2020-04-13 15:10:00,BANKNIFTY16APR2019700PE.NFO,710.0,852.0,2020-04-13 09:44:00,11.699999999999932
2020-04-15 09:20:00,19943.5,19900,1,BANKNIFTY16APR2019900CE.NFO,470.0,564.0,2020-04-15 10:04:00,BANKNIFTY16APR2019900PE.NFO,429.3,515.1600000000001,2020-04-15 09:30:00,-179.86000000000007
2020-04-16 09:20:00,18742.15,18700,0,BANKNIFTY16APR2018700CE.NFO,277.35,332.82000000000005,2020-04-16 09:36:00,BANKNIFTY16APR2018700PE.NFO,238.2,0.2,2020-04-16 15:10:00,182.52999999999997
2020-04-17 09:20:00,20323.9,20300,6,BANKNIFTY23APR2020300CE.NFO,710.0,852.0,2020-04-17 15:08:00,BANKNIFTY23APR2020300PE.NFO,709.6,851.52,2020-04-17 10:33:00,-283.91999999999996
2020-04-20 09:20:00,20717.0,20800,3,BANKNIFTY23APR2020800CE.NFO,539.95,647.94,2020-04-20 09:26:00,BANKNIFTY23APR2020800PE.NFO,650.0,780.0,2020-04-20 14:54:00,-237.99
2020-04-21 09:20:00,19747.25,19800,2,BANKNIFTY23APR2019800CE.NFO,456.7,262.1,2020-04-21 15:10:00,BANKNIFTY23APR2019800PE.NFO,545.0,654.0,2020-04-21 12:26:00,85.59999999999997
2020-04-22 09:20:00,19223.1,19300,1,BANKNIFTY23APR2019300CE.NFO,348.85,418.62,2020-04-22 10:40:00,BANKNIFTY23APR2019300PE.NFO,454.2,168.0,2020-04-22 15:10:00,216.43
2020-04-23 09:20:00,19696.5,19700,0,BANKNIFTY23APR2019700CE.NFO,201.1,241.32,2020-04-23 09:25:00,BANKNIFTY23APR2019700PE.NFO,214.2,0.2,2020-04-23 15:10:00,173.78
2020-04-24 09:20:00,19570.2,19600,6,BANKNIFTY30APR2019600CE.NFO,566.65,679.98,2020-04-24 12:36:00,BANKNIFTY30APR2019600PE.NFO,598.75,604.55,2020-04-24 15:10:00,-119.13
2020-04-27 09:20:00,19939.4,19900,3,BANKNIFTY30APR2019900CE.NFO,487.15,584.5799999999999,2020-04-27 10:22:00,BANKNIFTY30APR2019900PE.NFO,445.05,335.3,2020-04-27 15:10:00,12.32000000000005
2020-04-28 09:20:00,20448.0,20400,2,BANKNIFTY30APR2020400CE.NFO,387.85,445.1,2020-04-28 15:10:00,BANKNIFTY30APR2020400PE.NFO,345.0,414.0,2020-04-28 10:05:00,-126.25
2020-04-29 09:20:00,20650.05,20600,1,BANKNIFTY30APR2020600CE.NFO,294.0,352.8,2020-04-29 12:59:00,BANKNIFTY30APR2020600PE.NFO,243.0,63.15,2020-04-29 15:10:00,121.04999999999998
2020-04-30 09:20:00,21609.65,21600,0,BANKNIFTY30APR2021600CE.NFO,166.75,200.1,2020-04-30 09:24:00,BANKNIFTY30APR2021600PE.NFO,155.75,186.9,2020-04-30 13:09:00,-64.5
2020-05-04 09:20:00,20139.3,20200,3,BANKNIFTY07MAY2020200CE.NFO,558.95,349.35,2020-05-04 15:10:00,BANKNIFTY07MAY2020200PE.NFO,637.3,764.76,2020-05-04 09:59:00,82.13999999999999
2020-05-05 09:20:00,20081.7,20000,2,BANKNIFTY07MAY2020000CE.NFO,575.85,179.65,2020-05-05 15:10:00,BANKNIFTY07MAY2020000PE.NFO,481.95,578.34,2020-05-05 09:54:00,299.81
2020-05-06 09:20:00,18987.75,19000,1,BANKNIFTY07MAY2019000CE.NFO,369.75,443.7,2020-05-06 09:55:00,BANKNIFTY07MAY2019000PE.NFO,392.95,87.85,2020-05-06 15:10:00,231.15000000000003
2020-05-08 09:20:00,19847.05,19800,6,BANKNIFTY14MAY2019800CE.NFO,589.2,278.15,2020-05-08 15:10:00,BANKNIFTY14MAY2019800PE.NFO,525.5,630.6,2020-05-08 13:51:00,205.95000000000005
2020-05-11 09:20:00,19611.8,19600,3,BANKNIFTY14MAY2019600CE.NFO,453.75,177.15,2020-05-11 15:10:00,BANKNIFTY14MAY2019600PE.NFO,418.95,502.74,2020-05-11 10:11:00,192.81
2020-05-12 09:20:00,18488.4,18500,2,BANKNIFTY14MAY2018500CE.NFO,361.0,433.2,2020-05-12 14:16:00,BANKNIFTY14MAY2018500PE.NFO,365.7,438.84,2020-05-12 09:53:00,-145.33999999999997
2020-05-13 09:20:00,19897.05,19800,1,BANKNIFTY14MAY2019800CE.NFO,463.1,307.75,2020-05-13 15:10:00,BANKNIFTY14MAY2019800PE.NFO,346.35,415.62,2020-05-13 09:24:00,86.08000000000004
2020-05-14 09:20:00,19128.55,19200,0,BANKNIFTY14MAY2019200CE.NFO,150.4,180.48000000000002,2020-05-14 09:23:00,BANKNIFTY14MAY2019200PE.NFO,214.85,120.5,2020-05-14 15:10:00,64.26999999999998
2020-05-15 09:20:00,18814.95,18800,6,BANKNIFTY21MAY2018800CE.NFO,545.0,542.15,2020-05-15 15:10:00,BANKNIFTY21MAY2018800PE.NFO,516.3,518.0,2020-05-15 15:10:00,1.1499999999999773
2020-05-18 09:20:00,18449.75,18500,3,BANKNIFTY21MAY2018500CE.NFO,427.6,171.5,2020-05-18 15:10:00,BANKNIFTY21MAY2018500PE.NFO,451.75,542.1,2020-05-18 09:35:00,165.75
2020-05-19 09:20:00,17818.95,17800,2,BANKNIFTY21MAY2017800CE.NFO,481.3,577.5600000000001,2020-05-19 10:57:00,BANKNIFTY21MAY2017800PE.NFO,438.25,525.9,2020-05-19 09:26:00,-183.91000000000003
2020-05-20 09:20:00,17691.65,17600,1,BANKNIFTY21MAY2017600CE.NFO,347.8,417.36,2020-05-20 14:24:00,BANKNIFTY21MAY2017600PE.NFO,235.0,282.0,2020-05-20 09:25:00,-116.56
2020-05-21 09:20:00,17964.45,18000,0,BANKNIFTY21MAY2018000CE.NFO,122.55,147.06,2020-05-21 09:35:00,BANKNIFTY21MAY2018000PE.NFO,134.0,160.8,2020-05-21 14:19:00,-51.31000000000002
2020-05-22 09:20:00,17503.5,17500,6,BANKNIFTY28MAY2017500CE.NFO,452.9,543.48,2020-05-22 09:29:00,BANKNIFTY28MAY2017500PE.NFO,455.65,546.78,2020-05-22 10:30:00,-181.71000000000004
2020-05-26 09:20:00,17547.25,17600,2,BANKNIFTY28MAY2017600CE.NFO,298.65,180.8,2020-05-26 15:10:00,BANKNIFTY28MAY2017600PE.NFO,346.1,415.32000000000005,2020-05-26 13:18:00,48.62999999999994
2020-05-27 09:20:00,17570.2,17600,1,BANKNIFTY28MAY2017600CE.NFO,211.3,253.56,2020-05-27 10:29:00,BANKNIFTY28MAY2017600PE.NFO,245.6,16.3,2020-05-27 15:10:00,187.04
2020-05-28 09:20:00,18956.05,19000,0,BANKNIFTY28MAY2019000CE.NFO,133.65,160.38,2020-05-28 09:25:00,BANKNIFTY28MAY2019000PE.NFO,179.2,0.25,2020-05-28 15:10:00,152.22
2020-05-29 09:20:00,18942.35,18900,6,BANKNIFTY04JUN2018900CE.NFO,484.25,581.1,2020-05-29 10:40:00,BANKNIFTY04JUN2018900PE.NFO,464.75,557.7,2020-05-29 09:31:00,-189.80000000000007
2020-06-01 09:20:00,19893.3,19900,3,BANKNIFTY04JUN2019900CE.NFO,444.7,533.64,2020-06-01 12:09:00,BANKNIFTY04JUN2019900PE.NFO,439.0,392.2,2020-06-01 15:10:00,-42.139999999999986
2020-06-02 09:20:00,19808.55,19800,2,BANKNIFTY04JUN2019800CE.NFO,395.95,475.14,2020-06-02 09:25:00,BANKNIFTY04JUN2019800PE.NFO,380.95,81.4,2020-06-02 15:10:00,220.35999999999996
2020-06-03 09:20:00,21028.0,21000,1,BANKNIFTY04JUN2021000CE.NFO,317.1,380.52000000000004,2020-06-03 13:29:00,BANKNIFTY04JUN2021000PE.NFO,264.95,317.94,2020-06-03 09:55:00,-116.41000000000003
2020-06-04 09:20:00,21015.65,21000,0,BANKNIFTY04JUN2021000CE.NFO,228.4,124.75,2020-06-04 15:10:00,BANKNIFTY04JUN2021000PE.NFO,187.95,225.54,2020-06-04 09:43:00,66.06
